driverId,week,hours-logged,miles-logged
284,9,67,3100

435,42,66,0

930,38,62,4000

485,12,66,1700

73,40,67,3300

834,43,59,1100

670,48,77,1000

1007,1,68,1100

406,7,68,1400

799,27,52,100

116,2,70,200

820,26,57,3500

915,33,56,3400

123,42,59,100

355,50,68,1500

681,31,79,200

784,45,54,1900

664,35,58,200

168,18,73,2200

675,52,77,3100

339,46,74,500

287,29,66,500

344,14,62,2600

720,52,67,1100

321,4,69,1000

602,18,57,1800

95,42,62,1100

463,12,59,1800

862,26,74,800

388,35,67,1000

534,10,63,1000

282,6,63,3900

163,2,76,2600

11,33,70,2900

953,43,66,3400

949,32,55,1700

772,41,75,1700

839,2,52,1600

154,17,61,3300

441,39,76,2900

248,7,69,400

822,15,59,2000

247,15,67,1300

427,48,52,1700

708,16,75,2300

426,24,60,200

871,18,58,2600

796,39,73,200

317,8,51,900

471,11,50,0

251,4,58,3100

665,20,77,2500

43,32,66,1700

489,34,57,2800

653,14,62,800

578,16,71,700

487,1,58,500

766,14,52,100

969,51,80,3900

253,38,53,2500

36,8,73,3900

787,35,79,600

328,46,73,3700

292,33,69,2700

722,18,52,300

409,43,59,3500

818,9,73,1200

783,21,76,1500

325,2,74,2300

1006,15,73,500

545,29,58,3200

907,15,77,3200

16,48,79,1000

502,16,70,3900

190,28,79,100

803,47,68,2800

326,12,62,800

810,13,74,1800

322,49,77,1100

673,25,69,1500

75,24,70,2300

336,49,59,3600

642,34,78,3900

135,20,73,1700

217,35,70,2300

690,44,73,1200

446,32,64,700

656,9,61,3000

900,35,69,2500

316,35,66,2900

430,43,51,2900

861,24,53,400

367,33,58,700

736,9,58,0

909,25,76,2700

60,6,61,800

762,36,63,4000

664,50,69,2900

610,11,71,1900

543,8,57,3600

113,28,75,1600

204,24,51,2000

953,2,76,1200

664,12,63,1000

373,15,69,1300

249,11,74,2200

355,41,54,4000

621,10,61,500

460,43,71,1600

368,4,53,3800

141,31,76,1300

62,38,72,200

582,14,59,1700

827,47,66,600

406,29,77,2400

922,49,73,2000

980,41,57,2400

448,35,58,3100

1008,5,80,3800

216,1,62,2300

497,47,75,3800

91,47,77,200

902,11,57,3200

754,37,67,1300

716,39,57,1500

340,40,52,3700

723,19,53,1800

316,20,61,1400

802,37,55,3100

887,47,59,1100

503,36,75,1400

114,10,68,3200

44,7,64,2400

931,31,51,2700

269,19,74,2500

106,4,68,1000

56,39,51,1000

739,21,72,200

632,18,75,2100

460,14,70,1500

790,16,56,1200

527,13,58,600

245,29,52,2900

698,15,65,1000

936,11,60,500

577,49,55,1400

268,4,77,900

654,50,77,1800

280,1,73,3500

838,19,55,1300

514,50,55,4000

231,4,69,1600

68,4,50,3000

371,29,64,3700

534,48,60,600

596,32,54,1900

294,33,79,3100

119,52,80,2700

19,19,52,600

442,47,74,1000

442,35,70,0

36,29,69,3400

500,38,55,700

416,26,78,3500

960,40,72,200

82,5,51,3000

250,5,58,2800

669,17,73,1400

858,36,61,3200

388,24,73,2500

893,27,71,2300

349,14,58,1900

634,29,50,1400

128,22,77,1700

244,39,54,2600

885,41,52,3900

786,50,52,2600

292,20,52,2800

897,50,77,1300

479,42,80,2000

949,19,70,3400

898,4,58,3000

856,39,65,2000

912,26,51,4000

518,17,68,2200

127,44,79,3400

971,4,66,4000

479,43,55,1200

318,18,57,1400

212,31,59,2000

143,23,52,1900

656,21,52,1400

88,46,78,3700

221,45,75,3800

34,35,67,3400

926,37,69,3200

242,5,53,2900

574,52,79,100

177,2,59,3600

440,25,76,0

849,15,50,900

107,52,70,1600

622,17,58,3500

132,30,61,3600

780,52,68,3600

890,26,77,2600

797,18,77,2000

420,52,70,3500

158,15,64,1500

268,23,59,2300

272,5,59,1100

567,43,78,2200

403,12,51,3800

757,32,56,1800

566,9,73,3300

819,34,56,2300

51,20,70,200

985,24,55,600

214,29,74,400

291,44,75,2600

972,37,52,1600

18,37,65,1700

897,34,62,3700

754,32,79,3400

1009,33,79,500

170,1,60,1100

253,17,67,2100

292,17,68,2800

968,9,77,1500

137,30,74,1200

580,28,64,2300

471,14,58,2600

717,42,70,3600

198,51,78,1100

836,27,61,3100

286,28,76,2700

303,31,65,0

825,18,71,3800

161,16,58,300

20,32,80,1700

993,26,79,2700

244,11,60,700

801,17,79,200

650,10,52,1700

326,26,74,3300

796,39,60,2300

140,6,50,3400

639,7,79,1300

525,30,74,1200

186,3,56,0

970,25,50,3400

709,37,50,900

459,24,78,500

173,27,75,200

222,46,64,500

40,38,61,500

99,2,76,1200

807,33,78,1000

918,15,80,700

171,14,51,3500

60,38,50,2300

893,25,53,2800

148,21,56,700

883,37,54,2300

58,10,75,2600

640,5,58,3100

661,22,80,1400

450,13,65,2200

562,9,71,1400

470,12,54,1200

434,27,62,3500

274,2,57,3800

916,13,77,700

300,20,77,400

988,40,65,2300

610,35,54,1800

705,20,57,4000

462,37,72,2000

894,14,79,600

999,48,75,500

895,49,74,1300

856,10,53,400

847,4,51,800

208,1,60,1400

986,30,58,300

477,21,76,3500

711,48,79,3100

206,42,52,2200

898,6,67,2900

432,24,51,700

424,17,50,2000

310,29,76,300

448,2,54,1500

570,14,66,0

283,39,61,3300

700,10,76,2900

565,16,57,100

22,12,52,3500

882,31,76,1900

470,4,79,3000

958,15,62,200

316,5,50,3600

64,46,52,2100

495,50,55,700

140,30,54,500

957,44,71,3400

160,39,76,2900

334,20,76,2500

705,24,72,3800

145,8,59,2300

33,29,79,2000

547,9,66,3300

143,29,56,1500

937,24,65,4000

804,32,72,1000

874,8,58,1900

35,15,53,0

890,13,72,100

433,17,66,3600

958,12,67,2400

355,47,72,800

251,11,63,500

588,2,72,900

13,19,52,1600

243,5,50,4000

663,29,71,2100

134,31,55,3300

22,8,76,1100

675,3,79,2300

65,2,60,1400

894,7,71,3700

860,37,68,3800

243,37,59,1000

297,51,60,2200

315,10,61,3100

653,17,59,3000

255,27,62,600

184,13,52,3800

919,4,79,500

384,50,77,1300

217,2,50,1400

241,38,59,2900

86,16,56,600

578,49,54,1100

367,37,63,3800

159,5,55,1600

562,42,50,1500

297,28,56,300

783,10,72,800

148,51,53,2900

737,50,65,2800

698,40,72,2800

492,1,72,1700

730,45,68,2300

13,45,67,2900

55,27,74,900

413,34,77,4000

400,46,68,2500

837,9,60,600

442,36,50,600

888,46,52,3900

484,3,73,1200

450,42,51,2200

648,24,53,3100

849,43,66,900

858,7,73,3100

53,28,56,400

166,40,52,0

916,23,52,3600

164,45,80,1800

785,20,62,2700

402,29,52,3100

331,32,73,900

254,30,54,1600

993,27,73,2500

223,12,65,2900

593,8,73,3400

364,2,76,700

893,40,71,1500

119,19,53,3800

766,41,58,2200

755,19,75,3900

124,20,60,2200

391,37,69,3800

51,44,66,3100

275,2,60,2500

741,52,54,1600

492,5,63,1000

177,40,79,4000

545,21,73,900

360,38,59,2100

678,10,71,3600

166,35,63,2500

976,7,75,1700

564,13,65,1100

313,44,54,2000

408,40,76,2400

271,30,51,3800

235,3,54,1700

19,37,64,3600

270,32,51,4000

253,17,57,3200

545,27,76,1600

303,14,79,1300

714,45,54,2200

662,39,56,3900

397,44,63,3100

479,36,52,1000

114,2,77,1300

139,12,76,3400

146,17,62,2500

926,41,79,2500

674,7,78,3100

568,9,78,1700

986,49,65,2800

557,52,52,2400

555,27,55,3100

864,47,52,900

599,41,52,3000

618,7,68,1600

293,18,63,2600

36,41,56,2200

448,28,70,1100

614,12,72,300

764,23,78,1300

191,14,68,1500

600,12,67,2700

299,51,65,2800

581,47,76,3800

638,25,51,800

322,22,61,3200

211,32,53,600

784,20,56,1100

539,25,75,3100

804,17,70,3100

593,34,59,2900

810,1,59,2600

721,17,77,3800

973,35,74,100

624,26,70,3500

407,20,63,200

41,7,63,1200

559,19,64,2300

764,31,71,1400

415,51,69,1200

492,2,64,2000

624,31,52,1300

227,22,65,1000

484,52,59,1300

674,46,73,300

535,33,65,1000

76,15,59,2700

485,24,77,1300

253,11,76,3500

828,18,62,2900

380,25,78,200

205,46,73,900

339,15,67,3800

844,11,57,2100

131,6,79,700

921,45,79,3600

236,43,80,3000

447,14,72,3100

964,3,61,0

746,6,57,300

436,15,56,1800

698,47,53,3800

334,47,51,3500

357,7,74,3700

458,44,79,400

87,35,73,3200

506,7,74,3000

807,2,51,4000

80,35,61,3200

751,23,77,1200

110,37,55,1500

46,41,53,1900

679,10,65,3100

99,41,56,3500

235,23,60,2400

89,22,75,2800

393,32,78,1700

397,21,59,3900

121,22,71,900

57,4,52,3100

444,32,79,2400

42,29,68,3900

654,36,79,2700

297,42,65,3300

218,17,64,400

319,33,69,700

98,2,76,3900

526,1,70,1300

666,7,61,3100

380,15,77,3700

925,3,59,3200

681,17,72,1100

485,33,73,3000

23,1,54,2200

270,3,75,4000

260,1,52,200

967,5,77,200

185,35,77,3700

696,45,50,3800

935,3,69,2600

462,12,65,700

139,28,71,3600

648,32,63,2700

541,38,64,2800

615,28,60,3900

576,33,79,1600

614,47,80,3200

631,37,55,3700

263,9,56,1200

181,5,61,800

972,44,78,1300

879,3,64,1100

255,2,57,700

136,11,57,500

585,40,74,2000

788,1,59,3300

191,49,59,500

436,35,64,1000

750,52,66,2400

573,12,52,900

825,49,62,2300

711,36,60,3500

375,10,80,3400

311,9,65,300

893,32,52,500

337,4,79,1400

565,6,80,3100

573,28,55,2800

505,45,67,3100

111,36,64,1600

536,7,57,200

270,37,71,700

258,20,69,1000

540,44,75,1300

965,3,77,3700

1000,7,61,0

496,24,65,3100

855,49,54,3100

565,45,58,300

348,51,55,500

381,7,62,3100

446,30,65,1100

223,23,69,2100

867,8,73,100

1003,46,69,3400

806,29,68,1200

803,43,51,2500

998,6,72,900

398,25,71,2500

505,34,68,1400

565,27,60,3100

27,25,72,200

564,19,58,3500

978,46,79,400

818,39,59,0

140,38,55,2200

926,45,76,700

917,8,54,3900

629,17,58,1500

57,11,51,3500

636,10,79,500

94,27,71,0

443,48,52,1800

822,1,57,600

836,52,77,900

531,34,71,100

161,39,57,300

1009,28,75,1200

895,20,79,700

568,12,56,1900

547,29,78,1800

689,14,58,2100

726,34,56,3000

709,9,54,3500

217,17,64,3300

477,16,75,200

801,50,79,1600

960,9,57,900

167,41,61,3300

725,23,63,2800

1004,7,61,3000

889,44,68,1200

428,23,57,3500

496,2,56,900

959,26,72,700

69,33,76,1600

75,8,72,2000

791,28,66,2200

232,46,78,200

554,2,53,3300

78,13,60,1500

809,7,52,2100

71,39,71,2700

92,2,54,500

560,40,59,3000

338,31,75,1600

534,49,59,3500

436,49,58,200

944,40,67,1900

701,7,77,1100

769,44,66,1900

220,23,76,1800

817,18,59,200

204,45,60,1800

772,37,69,1000

493,49,60,3400

839,34,77,2400

264,16,54,1400

140,39,60,2500

679,15,62,2000

939,49,77,2000

611,45,80,1200

277,2,73,2000

723,3,77,4000

150,23,62,400

451,12,71,3000

718,32,80,2500

257,12,71,1700

758,32,50,3000

396,33,71,800

68,24,57,0

875,8,69,2000

721,36,58,600

850,5,58,1200

254,6,65,1200

689,26,74,1900

741,2,75,200

591,18,77,1500

770,12,63,3000

706,27,72,1700

957,1,64,3700

22,52,60,2300

685,8,66,1000

332,38,56,1200

241,25,50,800

597,38,68,3600

609,43,77,2100

857,34,51,800

73,3,61,2200

518,13,79,900

288,19,50,3200

260,2,55,2200

316,51,64,3800

889,32,68,400

337,34,58,3600

537,46,66,900

948,28,64,3600

332,47,78,1700

261,24,79,3800

160,15,52,300

351,13,66,200

926,42,77,1900

676,4,60,2500

125,45,60,1600

480,19,67,1500

526,18,56,3000

65,31,66,2500

78,52,74,1900

103,31,51,800

89,20,69,2800

22,35,78,1100

603,16,66,3200

27,6,67,1400

256,17,58,600

135,16,75,2500

37,2,80,100

250,21,67,1000

598,36,53,3600

515,16,64,3600

436,48,80,2300

553,3,52,3700

829,46,59,3200

114,5,75,2800

590,44,65,3500

725,11,63,2100

871,16,58,800

921,29,71,300

618,32,63,3700

758,5,58,1100

340,14,66,1600

747,7,70,0

718,48,51,500

220,22,55,0

875,12,62,300

180,5,58,0

585,47,59,3500

419,5,75,2800

318,52,61,900

845,20,74,700

618,30,67,2400

495,37,50,2300

265,17,67,0

509,40,65,0

450,4,67,2300

25,4,62,3000

450,46,80,500

475,29,61,3300

470,52,61,2600

946,22,72,2700

773,29,57,1000

972,32,55,3700

225,2,59,1400

94,3,79,1800

961,50,64,3100

92,40,56,2800

294,12,60,3900

125,4,62,0

737,13,62,3900

430,14,69,200

163,47,59,2200

633,36,74,2600

658,19,55,600

382,36,58,1700

491,39,73,3300

282,50,55,2000

907,4,53,1700

440,10,77,3300

908,33,59,100

893,18,54,2400

236,23,63,0

26,50,76,2200

706,38,80,3600

409,42,50,4000

373,16,76,2300

67,43,52,2900

251,32,60,600

602,30,51,3800

832,16,54,2500

769,44,62,2200

704,21,63,600

625,27,53,2900

192,43,56,1200

108,2,72,4000

381,17,70,1300

769,50,56,200

398,29,80,400

192,9,65,2300

28,42,70,4000

214,28,51,4000

782,30,78,1300

152,22,78,4000

418,44,70,1100

973,29,50,2700

651,22,53,800

1001,44,53,3900

765,19,67,600

199,38,61,100

889,25,61,3000

246,52,74,2300

552,45,67,2400

829,37,59,3400

230,15,70,2700

519,51,56,4000

943,36,70,2700

251,37,62,2300

809,17,53,2200

142,44,74,300

558,18,55,3900

918,38,78,3000

822,28,51,3300

587,28,52,1600

406,1,53,600

681,4,51,2800

572,18,66,2800

959,19,72,1400

256,14,63,600

502,15,72,500

518,24,50,1000

468,37,64,2800

162,44,53,1000

331,34,57,600

794,21,57,2100

775,45,61,400

956,23,61,3800

295,34,78,1100

843,5,58,600

679,42,72,2000

691,13,72,2100

335,28,71,900

384,52,61,4000

398,33,57,1400

799,20,69,2400

515,38,63,3200

722,44,65,2800

611,35,61,2800

348,33,70,900

230,20,59,1800

258,47,76,3100

379,14,74,1600

749,22,58,100

409,32,53,3700

612,14,67,1400

33,46,70,1500

702,28,70,3900

858,13,71,400

763,20,75,1700

242,32,54,2100

448,7,63,1000

400,39,75,3200

114,3,56,0

413,13,62,2000

340,9,63,1400

586,7,75,100

592,5,67,700

540,45,74,2000

362,22,75,3100

279,28,72,600

53,6,65,1400

682,19,80,2000

482,31,63,900

481,39,60,1700

227,30,62,1300

475,25,71,4000

999,9,53,3400

632,2,53,3000

894,12,59,3700

763,15,75,800

575,36,55,1100

299,44,50,3600

726,22,80,0

255,23,72,3000

387,11,72,1700

813,2,73,3400

933,21,55,1800

469,49,69,2800

658,6,65,1800

664,36,80,1300

158,1,58,3500

531,39,78,2800

545,27,69,800

19,16,53,2400

326,12,77,3400

540,32,79,2700

728,41,55,700

725,9,67,3900

119,33,64,300

197,22,66,800

954,18,71,2500

558,19,51,1700

554,17,64,2900

227,45,68,1400

568,10,53,0

725,15,53,2200

831,4,80,800

355,9,51,1100

66,33,77,2600

734,32,75,100

531,19,70,200

408,27,58,2000

400,12,53,0

488,51,80,900

248,45,71,1300

783,12,70,800

505,18,55,1000

387,10,57,1200

991,14,60,3400

69,25,60,1900

89,10,74,3400

281,37,77,700

70,8,55,400

838,21,78,1600

258,4,67,2000

141,24,52,3400

530,10,78,1200

95,27,70,3300

555,42,52,4000

957,19,52,3500

426,26,58,500

718,17,73,300

871,43,62,400

413,48,51,1500

688,6,78,1200

167,9,74,300

135,28,68,2400

902,29,69,900

551,45,65,1600

571,10,52,100

516,43,67,2100

467,42,55,2700

136,42,52,3600

513,2,70,500

182,33,66,2200

573,14,50,300

321,43,54,2000

527,26,53,3700

807,6,75,2500

912,13,56,1100

449,29,73,3300

527,17,52,3300

977,41,70,1700

488,24,62,500

228,30,78,2000

672,4,72,3500

30,30,55,2600

621,33,67,3700

38,4,71,3700

169,43,76,3400

684,33,65,3700

632,35,52,1000

560,33,68,700

156,40,70,1300

592,46,66,2000

688,37,77,200

271,26,67,1600

390,41,57,3900

96,6,71,4000

44,47,60,2800

835,5,64,3800

702,11,71,800

954,12,62,1600

372,28,69,100

391,34,61,200

372,47,52,2600

603,25,54,1300

276,48,66,600

617,42,59,2500

317,52,68,1500

737,51,73,2100

495,16,69,500

910,22,61,2100

334,50,75,1700

954,30,60,1100

676,26,51,3000

372,46,64,300

148,31,67,1700

856,8,79,3100

326,24,59,900

760,43,63,200

32,16,50,1700

745,29,66,700

174,19,76,3400

541,8,50,2600

799,41,79,400

798,31,54,3400

1006,27,51,300

710,41,65,4000

93,39,55,2700

922,37,53,3200

268,17,69,0

577,37,55,2400

435,42,50,800

287,43,50,2100

812,11,73,3400

159,30,66,300

517,33,57,1700

861,38,67,2400

695,50,80,3900

390,3,78,2600

592,41,50,3900

689,47,65,3000

827,46,65,200

890,46,67,300

93,28,55,1900

138,34,53,3500

687,52,55,2300

834,19,57,3400

363,33,59,0

871,25,73,700

35,21,60,2100

989,1,63,1700

932,6,73,1500

231,27,50,1300

697,5,56,2200

144,16,56,2700

157,23,79,200

74,24,69,1400

155,29,64,3700

933,31,66,2700

67,17,76,700

720,31,51,3700

656,1,69,1900

376,9,70,3500

687,5,64,200

730,3,60,1500

732,14,59,3600

281,7,80,400

280,16,72,3000

576,31,61,2000

630,5,57,3900

475,30,51,2000

771,3,79,1300

320,14,50,2200

292,44,79,2100

113,52,55,2300

333,24,53,4000

279,12,69,2900

546,7,61,2200

880,15,65,300

139,23,73,3600

144,12,51,1000

624,30,64,1800

534,51,80,3900

920,31,79,1800

859,35,56,2000

909,24,62,1300

72,6,74,2300

304,1,57,3000

192,6,79,4000

173,6,64,3300

403,11,62,2900

28,43,55,3200

365,2,62,600

537,41,63,3800

77,50,70,700

796,38,53,300

134,36,57,3600

488,8,58,400

148,26,72,3200

726,29,77,3400

869,47,59,3700

31,15,78,1300

58,27,53,2600

377,6,61,1200

527,29,62,3200

389,19,61,1500

801,12,55,1900

293,49,53,1800

419,35,60,3200

634,47,62,1100

252,8,79,3800

416,26,52,3800

618,46,52,1500

484,49,70,2600

50,26,68,200

332,17,65,2300

154,21,56,3000

36,32,66,3000

635,46,80,2000

736,36,73,3900

589,1,77,1500

243,34,76,900

65,52,55,3800

63,29,62,1700

786,41,71,400

516,17,73,1600

44,47,64,1400

201,50,77,1700

941,38,61,2600

658,44,53,3700

497,45,60,800

219,24,61,4000

671,20,58,200

535,32,53,1500

653,11,59,600

98,51,73,2300

221,7,64,2900

612,49,73,1800

597,11,67,500

291,28,63,3800

359,28,77,500

444,19,80,4000

336,46,60,3200

622,9,67,1500

599,1,71,300

426,23,75,3500

609,15,67,2700

477,11,67,3300

835,36,72,2500

720,2,71,700

467,25,52,100

387,46,56,3500

352,21,65,1600

439,26,54,1000

896,48,58,1100

599,19,59,500

278,49,69,300

990,23,57,700

640,10,55,3100

495,6,66,600

171,21,74,3200

924,6,69,100

258,47,60,2700

106,45,72,800

924,42,57,500

572,30,59,2600

558,1,79,1800

405,11,56,1500

654,23,59,0

268,35,63,800

819,32,79,2800

983,46,53,2900

407,23,67,800

371,49,77,2100

778,27,50,2900

750,5,79,4000

871,30,75,1600

142,38,55,2800

450,5,73,2800

708,9,53,900

553,30,71,2700

427,15,52,3600

638,2,62,3600

58,46,65,300

82,30,70,4000

856,27,50,1300

586,43,56,100

925,30,59,2200

137,39,69,2200

414,47,66,700

465,15,61,2000

647,10,59,400

268,32,75,200

198,51,76,2000

635,4,56,1200

984,21,68,3500

646,42,74,3600

94,22,76,3700

435,31,79,2300

376,44,59,3900

532,42,67,2100

28,28,73,3400

589,26,58,3600

118,25,75,400

628,41,70,3100

44,25,75,3900

614,16,79,900

952,39,59,600

918,24,58,2800

208,30,73,3400

582,31,68,2200

974,34,61,1800

385,8,61,3700

555,1,67,1100

42,11,70,4000

392,13,72,1500

483,51,63,2700

696,37,60,2600

683,32,63,2300

791,40,62,3700

225,15,78,2000

888,10,68,2200

937,37,73,1600

973,17,64,1300

546,6,57,2900

992,50,60,3000

575,9,63,1200

517,8,77,2800

640,10,61,700

481,46,53,1700

579,49,52,300

524,52,54,2400

849,32,78,2900

519,38,54,500

786,34,55,2500

269,8,55,400

977,36,68,1600

311,4,60,1700

294,48,50,4000

46,28,77,2700

755,39,80,3900

544,51,69,1400

95,51,76,1100

792,51,50,0

684,2,64,3800

551,2,80,400

209,11,53,100

571,52,54,2300

692,11,60,800

801,42,71,2500

50,45,70,1100

325,8,58,2000

257,40,61,400

420,38,74,1800

486,44,55,600

975,41,74,3600

855,33,64,1100

160,10,65,1900

165,8,58,2800

980,16,61,2600

607,30,74,3700

974,13,51,3800

28,18,54,2800

739,6,56,1400

988,35,51,2000

845,14,72,500

447,13,63,1300

492,10,63,1800

89,19,58,2500

891,47,53,3900

483,24,54,300

759,10,60,200

144,7,62,3200

186,3,61,3900

166,52,76,200

358,43,69,2700

586,11,64,1800

760,35,51,1500

354,24,75,3000

708,32,79,700

668,18,79,1400

104,21,79,1600

418,9,78,3200

429,19,79,900

526,31,65,100

613,27,62,3600

707,24,73,400

508,24,54,100

571,8,79,3600

940,22,76,200

168,48,50,4000

565,24,58,700

414,43,77,2300

166,5,54,1300

988,30,80,1700

662,51,55,900

469,35,78,3300

953,40,50,1600

734,40,51,200

555,32,52,1800

175,12,59,3400

359,5,77,2000

416,50,61,3500

777,43,63,2500

169,47,67,2000

765,30,79,1700

661,51,65,1200

600,49,59,3900

600,11,78,2000

492,4,54,1600

38,23,59,100

935,39,53,3900

858,35,63,3100

423,41,59,3700

571,32,53,300

475,3,59,3100

534,24,56,1800

349,10,54,0

423,5,73,1100

81,21,56,1400

514,51,65,3000

930,44,69,1600

828,41,59,3100

889,25,77,500

260,14,61,2200

546,8,62,3700

235,40,61,1100

544,6,70,600

830,3,79,2600

61,35,72,3100

945,34,58,2500

729,27,51,2700

37,45,63,900

986,33,74,1100

339,27,75,2400

561,1,64,3300

601,44,64,1400

992,6,58,700

958,30,63,2700

997,33,59,3300

15,14,76,100

770,50,72,2100

75,7,76,500

965,23,69,2100

747,18,61,600

665,23,58,4000

310,17,69,2700

830,37,70,4000

150,33,77,1100

902,48,63,3100

242,37,64,800

385,34,63,1300

249,23,62,1600

434,29,72,1400

312,47,50,3000

144,30,59,700

344,36,80,2100

846,43,71,3500

119,2,57,0

971,27,68,3100

806,39,69,300

415,5,64,2000

627,32,78,3000

365,10,62,3100

941,18,71,3900

619,17,66,1200

22,31,60,2600

785,28,58,1200

99,47,60,3500

821,19,54,2800

869,25,67,2600

696,6,59,400

250,4,73,1200

428,1,54,300

877,25,59,600

810,19,59,800

700,31,55,2000

221,46,76,2000

939,34,71,3900

603,23,59,2600

502,31,67,3400

461,10,75,2400

359,45,77,3100

91,4,65,3800

257,26,80,800

414,44,67,3800

935,37,51,400

115,48,58,200

797,21,70,3600

951,52,52,1700

473,8,60,3900

678,42,62,3400

93,36,78,2800

618,3,58,0

314,13,65,2700

939,15,63,1800

573,5,61,1200

313,49,56,1000

809,49,80,900

493,10,77,400

991,51,80,0

1006,28,58,600

42,38,69,3900

810,35,72,1700

254,29,76,3600

211,44,63,800

88,8,69,2600

470,46,74,700

237,52,79,1200

673,4,74,1100

780,34,80,800

788,36,78,2700

992,49,53,2900

312,47,53,300

469,38,69,300

942,12,61,2600

549,21,61,800

716,9,66,2700

816,12,72,2300

787,31,59,3000

753,39,54,1500

430,7,80,3300

738,31,72,4000

493,28,76,0

404,32,61,600

381,42,57,3600

695,18,69,1500

698,33,52,3300

318,5,55,3200

545,18,80,3100

731,32,79,3500

228,10,67,2600

696,18,68,1100

446,35,53,1100

619,9,56,2000

451,30,74,1200

427,33,73,2400

227,26,64,3900

73,10,52,2700

966,48,74,2100

351,32,74,1000

122,39,67,1800

350,33,70,800

484,8,55,0

503,8,71,1300

717,23,52,2900

723,27,60,900

963,32,70,3700

123,12,59,1800

777,10,64,3700

560,9,61,500

206,15,56,3300

80,41,57,500

953,44,61,3900

999,5,50,1700

48,6,75,2200

138,12,62,3900

24,48,71,4000

796,29,80,3200

917,18,68,500

915,41,57,600

635,30,61,2100

525,28,53,3200

983,22,71,500

230,40,64,1500

867,32,77,1300

834,20,62,3400

206,7,69,3400

302,52,50,900

719,9,68,2800

931,27,80,3800

958,12,72,900

472,12,74,3800

327,16,54,3300

689,46,59,300

216,7,62,600

733,10,79,1900

408,5,76,2200

889,52,55,600

152,18,63,1800

957,10,64,2800

852,17,66,3100

284,40,62,3900

186,43,63,100

441,39,63,3200

789,32,55,900

620,9,65,3900

754,43,78,3900

215,43,76,1200

807,8,65,3400

455,25,80,2100

99,24,70,2600

759,2,68,2100

816,27,72,1000

251,48,53,2900

770,36,80,2600

359,14,72,3900

752,13,52,3300

430,40,50,900

144,52,75,1100

655,4,62,2900

559,39,67,2500

257,30,59,900

297,42,54,500

315,31,73,700

443,37,73,1800

625,43,67,100

971,31,50,3800

329,18,80,2600

29,6,74,3200

27,46,79,2000

772,28,51,3800

857,6,68,3100

493,8,68,3900

188,2,75,1400

331,32,59,2300

551,40,73,300

907,29,76,500

112,24,62,3000

